epoch,train_loss,val_loss,accuracy,precision,recall,f1,qwk
23,0.09171031985897571,0.2830383020412663,0.8360655737704918,0.8271294967814292,0.8360655737704918,0.8303815167045581,0.8940080905709554
24,0.062051915306690957,0.2887640039881934,0.8142076502732241,0.800884316686319,0.8142076502732241,0.8063426798993442,0.8859588704122798
25,0.055797725377448405,0.2545524678881402,0.8387978142076503,0.820096706807579,0.8387978142076503,0.8263547721114944,0.9072434521863942
26,0.050257141910744554,0.2537684680732048,0.8387978142076503,0.838564956315544,0.8387978142076503,0.8360444550038277,0.9007787422089792
27,0.05541120777673353,0.28672554323692684,0.8278688524590164,0.8164636321033533,0.8278688524590164,0.8214031607451944,0.887230285304343
28,0.040016208150409904,0.25737249060614925,0.8387978142076503,0.8272933883838942,0.8387978142076503,0.8271478901682302,0.9079675264027588
29,0.03988240563146816,0.2660181588979195,0.8469945355191257,0.8369028210068672,0.8469945355191257,0.8377227495883007,0.9081493364855546
30,0.03871109923226829,0.25283510431789025,0.8524590163934426,0.8437018355051141,0.8524590163934426,0.8438103455359711,0.9148792312229367
31,0.04379056038928668,0.2849392138178582,0.8387978142076503,0.825498162547343,0.8387978142076503,0.8308869279813423,0.879084877350439
32,0.03805047977561037,0.26182968780378124,0.8442622950819673,0.8341229795534042,0.8442622950819673,0.8362139053184557,0.9061056952283222
33,0.04322323673517056,0.2611433856654912,0.8415300546448088,0.8340388814801789,0.8415300546448088,0.8357961429111485,0.9039667144584072
34,0.046951277439693906,0.2733946456776365,0.8497267759562842,0.8341367366124336,0.8497267759562842,0.8384111640428472,0.8929400441601087
35,0.033921963062865594,0.28985169529914856,0.825136612021858,0.8158747056118177,0.825136612021858,0.8186116199373795,0.8938345370078524
36,0.03147346346650406,0.26402642731251114,0.8469945355191257,0.8355759329586678,0.8469945355191257,0.8386155154199372,0.9060039783711091
37,0.03922693881088929,0.27846034060475294,0.8469945355191257,0.8289227039713911,0.8469945355191257,0.8337272981058612,0.9057704245889096
38,0.0274522631950212,0.25144359882435074,0.8497267759562842,0.8326810321420086,0.8497267759562842,0.8349714525065032,0.909507280609526
39,0.031453818316994446,0.2410077944235957,0.860655737704918,0.8518121791687365,0.860655737704918,0.8503570454461369,0.917801542475415
40,0.029034473537451602,0.24360551043292103,0.8497267759562842,0.836213662683075,0.8497267759562842,0.8394578128607539,0.9109186031674016
41,0.029573015548838,0.25741833284416277,0.8524590163934426,0.8402368087467831,0.8524590163934426,0.843593475091078,0.911934552454283
42,0.03005705206555831,0.25588708611853095,0.8497267759562842,0.837615071719118,0.8497267759562842,0.8412266754390775,0.9083746634547258
43,0.02647991972015046,0.24954701296013335,0.8524590163934426,0.8428720382875599,0.8524590163934426,0.8457073849015012,0.9103782165195125
44,0.02929071443481274,0.26359160183726443,0.8524590163934426,0.8409136870488289,0.8524590163934426,0.8426561099805129,0.9081786251881585
45,0.031283177397980304,0.24929861627195193,0.8415300546448088,0.8280974506980907,0.8415300546448088,0.8308806952915442,0.9058921772606967
46,0.02253913697036889,0.2605294975168679,0.8360655737704918,0.8241858244422332,0.8360655737704918,0.8274969622852482,0.9029177718832891
47,0.025752590336564837,0.26335232996422314,0.8360655737704918,0.8238130700038069,0.8360655737704918,0.8275245508401351,0.9054184302057579
48,0.024430823412530507,0.25238172691720334,0.8415300546448088,0.8319145798139496,0.8415300546448088,0.8327872911717995,0.908377260103157
49,0.032723839697011856,0.2596733147966797,0.8497267759562842,0.8392867139809242,0.8497267759562842,0.8396020034700715,0.9125021515864364
50,0.023171507214081666,0.24101561498220847,0.860655737704918,0.8485099564148744,0.860655737704918,0.8506152391410536,0.916440740846437
